station,time.yy,time.mm,time.dd,time.hh,temp,relhum,vappres,dewpt,mixratio,wetbulb,enthalpy,precip,airpres,winddir,windmean,windmax,rad.global,rad.direct,rad.diffus,rad.vert.N,rad.vert.E,rad.vert.S,rad.vert.W,ir.horiz,cloudcov,albedo,emissivity
SMA,2011,1,1,0,0.2,90.4,5.6,-1.2,3.67,-0.3,9.4,0,955.7,225,0.4,1.9,0,0,0,0,0,0,0,287,100,41,96
SMA,2011,1,1,1,0.5,90.5,5.7,-0.9,3.75,-0.1,9.8,0,955.4,225,1,2.9,0,0,0,0,0,0,0,287,100,41,96
SMA,2011,1,1,2,0.7,90.3,5.8,-0.7,3.79,0.1,10.1,0,955.2,202,1.6,3.3,0,0,0,0,0,0,0,286,100,41,96
SMA,2011,1,1,3,0.8,89.9,5.8,-0.6,3.82,0.3,10.4,0,955,231,2.6,5.6,0,0,0,0,0,0,0,286,100,41,96
SMA,2011,1,1,4,1,89.1,5.8,-0.6,3.81,0.3,10.5,0,954.8,216,1.9,5.5,0,0,0,0,0,0,0,286,100,41,96
SMA,2011,1,1,5,1,88.3,5.8,-0.7,3.78,0.3,10.4,0,954.8,225,0.9,3.1,0,0,0,0,0,0,0,285,100,41,96
SMA,2011,1,1,6,1,88.2,5.8,-0.7,3.78,0.3,10.4,0,954.9,208,1.7,4.4,0,0,0,0,0,0,0,286,100,41,96
SMA,2011,1,1,7,1.1,86.7,5.7,-0.9,3.74,0.3,10.4,0,955.1,198,2.5,4.7,21,89,13,10,78,72,10,288,100,41,96
SMA,2011,1,1,8,1.2,85.2,5.7,-1,3.73,0.3,10.5,0,955.2,202,2.2,4.1,82,70,71,48,97,107,50,281,94,41,96
SMA,2011,1,1,9,1.6,82.5,5.6,-1.1,3.67,0.5,10.8,0,955.2,208,2.4,5.1,84,12,81,54,63,68,56,281,19,41,96
SMA,2011,1,1,10,1.8,80.3,5.6,-1.2,3.67,0.6,11,0,954.8,236,2.4,5.1,103,2,102,69,70,73,71,256,0,41,96
SMA,2011,1,1,11,1.6,80.5,5.5,-1.4,3.61,0.4,10.6,0,954.3,209,2.9,5.4,95,0,95,64,65,66,66,274,0,41,96
SMA,2011,1,1,12,1.5,80.9,5.5,-1.4,3.61,0.4,10.5,0,953.7,211,2.4,5.4,86,0,86,58,58,60,60,296,0,41,96
SMA,2011,1,1,13,1.5,82,5.6,-1.2,3.68,0.4,10.7,0,953.4,257,1.8,4.6,65,0,65,44,44,45,45,296,25,41,96
SMA,2011,1,1,14,1.2,83.2,5.6,-1.3,3.68,0.2,10.4,0,953.3,254,1.9,4.6,43,42,39,26,27,57,59,295,100,41,96
SMA,2011,1,1,15,0.9,83.5,5.5,-1.6,3.61,-0.1,9.9,0,953.6,292,1.6,4,8,27,7,5,5,23,26,294,100,41,96
SMA,2011,1,1,16,0.6,85,5.4,-1.6,3.54,-0.3,9.4,0,953.9,266,1.4,4.1,0,0,0,0,0,0,0,297,100,41,96
SMA,2011,1,1,17,0.2,88.3,5.5,-1.5,3.61,-0.5,9.2,0,953.8,262,1.4,3.7,0,0,0,0,0,0,0,299,100,41,96
SMA,2011,1,1,18,-0.4,91.4,5.5,-1.6,3.61,-0.9,8.6,0,953.9,306,1.4,3.3,0,0,0,0,0,0,0,299,100,41,96
SMA,2011,1,1,19,-0.6,92.2,5.4,-1.7,3.54,-1,8.2,0,954.1,318,1.4,3.6,0,0,0,0,0,0,0,299,100,41,96
SMA,2011,1,1,20,-0.7,93.1,5.4,-1.7,3.54,-1.1,8.1,0,953.9,347,1,2.9,0,0,0,0,0,0,0,298,100,41,96
SMA,2011,1,1,21,-0.8,92,5.3,-1.9,3.48,-1.2,7.9,0,953.7,347,0.9,2.6,0,0,0,0,0,0,0,298,100,41,96
SMA,2011,1,1,22,-0.9,93.8,5.4,-1.8,3.54,-1.2,7.9,0,953.3,20,1.2,3,0,0,0,0,0,0,0,298,100,41,96
SMA,2011,1,1,23,-0.8,92.3,5.3,-1.9,3.48,-1.2,7.9,0,953,40,1.6,3.5,0,0,0,0,0,0,0,298,100,41,96
SMA,2011,1,2,0,-0.9,91.4,5.2,-2.1,3.41,-1.3,7.6,0,952.6,53,0.8,3.3,0,0,0,0,0,0,0,297,100,42,96
SMA,2011,1,2,1,-0.8,90.7,5.2,-2.1,3.41,-1.3,7.7,0,952.6,146,0.4,1.1,0,0,0,0,0,0,0,296,100,42,96
SMA,2011,1,2,2,-0.6,90,5.3,-2,3.48,-1.1,8.1,0,952.8,270,0.6,1.7,0,0,0,0,0,0,0,294,100,42,96
SMA,2011,1,2,3,-0.8,90.7,5.2,-2.1,3.41,-1.3,7.7,0,952.9,45,0.3,1.2,0,0,0,0,0,0,0,291,100,42,96
SMA,2011,1,2,4,-0.8,90,5.2,-2.2,3.41,-1.3,7.7,0,953.1,108,0.3,1.6,0,0,0,0,0,0,0,288,100,42,96
SMA,2011,1,2,5,-0.7,89.9,5.2,-2.1,3.41,-1.2,7.8,0,953,45,0.2,1.1,0,0,0,0,0,0,0,284,100,42,96
SMA,2011,1,2,6,-0.7,90.7,5.3,-2,3.48,-1.2,8,0,953.2,39,0.7,1.5,0,0,0,0,0,0,0,280,100,42,96
SMA,2011,1,2,7,-0.9,92,5.3,-2,3.48,-1.3,7.8,0,953.6,23,0.7,2,9,0,9,7,7,7,7,278,100,42,96
SMA,2011,1,2,8,-0.9,91.4,5.2,-2.1,3.41,-1.3,7.6,0,954,353,0.8,2.1,37,0,37,25,25,26,26,276,100,42,96
SMA,2011,1,2,9,-0.8,91.7,5.3,-2,3.47,-1.3,7.9,0.1,954.3,353,0.8,2.8,60,0,60,40,41,42,42,275,100,42,96
SMA,2011,1,2,10,-0.6,91.1,5.3,-1.9,3.47,-1.1,8.1,0,954.4,27,1.4,5,75,0,75,51,51,53,53,273,100,42,96
SMA,2011,1,2,11,-0.3,89.8,5.4,-1.8,3.54,-0.9,8.5,0,954.2,34,2.5,5.7,79,0,79,53,54,55,55,272,100,42,96
SMA,2011,1,2,12,-0.2,86,5.2,-2.3,3.41,-1,8.3,0,954.1,35,2.5,6.5,73,0,73,49,50,51,51,270,100,42,96
SMA,2011,1,2,13,-0.1,82.7,5,-2.7,3.28,-1.1,8.1,0,954.3,34,2.1,7.6,57,0,57,38,39,40,40,267,100,42,96
SMA,2011,1,2,14,-0.1,81.6,4.9,-2.9,3.21,-1.1,7.9,0,954.7,40,1.7,4.3,39,25,37,25,25,44,45,264,100,42,96
SMA,2011,1,2,15,-0.3,82.6,5,-2.9,3.27,-1.3,7.9,0,955.1,45,1.3,4.6,8,18,7,5,5,17,19,262,100,42,96
SMA,2011,1,2,16,-0.5,82.1,4.9,-3.2,3.21,-1.5,7.5,0,955.4,38,1.2,3.5,0,0,0,0,0,0,0,259,100,42,96
SMA,2011,1,2,17,-0.7,84.4,4.9,-3,3.21,-1.5,7.3,0,955.5,41,1.1,3.2,0,0,0,0,0,0,0,256,100,42,96
SMA,2011,1,2,18,-1,85.2,4.8,-3.2,3.14,-1.8,6.8,0,955.8,37,1.5,4.5,0,0,0,0,0,0,0,254,100,42,96
SMA,2011,1,2,19,-1.6,83.5,4.5,-4,2.94,-2.4,5.7,0,955.9,41,2.7,5.7,0,0,0,0,0,0,0,240,94,42,96
SMA,2011,1,2,20,-2.4,85,4.4,-4.6,2.88,-3.1,4.7,0,956.2,43,2.2,5.4,0,0,0,0,0,0,0,228,100,42,96
SMA,2011,1,2,21,-2.9,86.9,4.3,-4.8,2.81,-3.5,4.1,0,956.5,45,2,5.1,0,0,0,0,0,0,0,234,100,42,96
SMA,2011,1,2,22,-3.3,87.8,4.2,-5,2.74,-3.9,3.5,0,956.6,45,1.8,4.5,0,0,0,0,0,0,0,234,100,42,96
SMA,2011,1,2,23,-3.8,89.7,4.1,-5.2,2.68,-4.3,2.8,0,956.6,51,1.3,3.7,0,0,0,0,0,0,0,230,100,42,96
SMA,2011,1,3,0,-4,89.3,4.1,-5.5,2.68,-4.5,2.6,0,956.4,45,1.5,3,0,0,0,0,0,0,0,226,0,35,96
SMA,2011,1,3,1,-4.1,87.9,4,-5.8,2.61,-4.6,2.4,0,956.3,66,2,4,0,0,0,0,0,0,0,221,0,35,96
SMA,2011,1,3,2,-3.5,78.8,3.7,-6.6,2.42,-4.5,2.5,0,956.2,87,2.1,5.2,0,0,0,0,0,0,0,220,0,35,96
SMA,2011,1,3,3,-4.3,84.6,3.8,-6.5,2.48,-5,1.8,0,956.3,48,2.5,4.3,0,0,0,0,0,0,0,219,0,35,96
SMA,2011,1,3,4,-5.2,89.4,3.7,-6.7,2.42,-5.7,0.8,0,956.3,46,3,4.9,0,0,0,0,0,0,0,218,0,35,96
SMA,2011,1,3,5,-5.4,89.9,3.7,-6.8,2.42,-5.8,0.6,0,956.3,47,2.7,3.9,0,0,0,0,0,0,0,217,0,35,96
SMA,2011,1,3,6,-5.8,90.1,3.6,-7.2,2.35,-6.2,0,0,956.4,45,2,3.3,0,0,0,0,0,0,0,217,0,35,96
SMA,2011,1,3,7,-6,89.9,3.5,-7.4,2.28,-6.4,-0.4,0,956.4,49,2.3,3.9,21,83,13,10,73,67,10,223,0,35,96
SMA,2011,1,3,8,-5.4,89,3.7,-6.9,2.42,-5.9,0.6,0,956.4,50,2.5,4.4,145,551,54,42,414,479,41,223,0,35,96
SMA,2011,1,3,9,-4.6,85.8,3.8,-6.6,2.48,-5.2,1.5,0,956.6,56,2.6,4.8,252,683,75,65,408,686,62,222,0,35,96
SMA,2011,1,3,10,-3.7,81.3,3.8,-6.4,2.48,-4.6,2.4,0,956.4,48,2.4,5.5,332,804,76,78,301,860,74,224,0,35,96
SMA,2011,1,3,11,-2.8,79.5,3.9,-5.8,2.55,-3.8,3.5,0,955.9,43,2.6,6.6,361,836,79,83,127,915,135,226,0,35,96
SMA,2011,1,3,12,-2,77,4.1,-5.5,2.68,-3.2,4.7,0,955.4,32,2.6,5.8,307,666,98,81,80,737,293,228,13,35,96
SMA,2011,1,3,13,-1.7,72.5,3.9,-6,2.55,-3.1,4.6,0,955.3,51,2.7,7.5,246,703,72,63,62,691,432,228,13,35,96
SMA,2011,1,3,14,-1.5,70.9,3.9,-6.1,2.55,-3,4.8,0,955.3,45,2.1,6.1,128,488,54,40,39,420,380,223,0,35,96
SMA,2011,1,3,15,-2.2,74.8,3.9,-6.1,2.55,-3.5,4.1,0,955.2,52,1.7,4.9,18,108,11,7,7,79,93,221,0,35,96
SMA,2011,1,3,16,-3.3,81.3,3.9,-6,2.55,-4.2,3,0,955,50,0.8,2.5,0,0,0,0,0,0,0,219,0,35,96
SMA,2011,1,3,17,-3.8,82.4,3.8,-6.4,2.49,-4.6,2.3,0,954.8,58,2.9,5.7,0,0,0,0,0,0,0,217,0,35,96
SMA,2011,1,3,18,-4.4,83.1,3.7,-6.8,2.42,-5.1,1.6,0,954.7,62,2.7,5.4,0,0,0,0,0,0,0,217,0,35,96
SMA,2011,1,3,19,-4.9,83.6,3.6,-7.2,2.35,-5.6,0.9,0,954.5,57,2.4,4.1,0,0,0,0,0,0,0,217,0,35,96
SMA,2011,1,3,20,-5.2,85.7,3.6,-7.2,2.36,-5.8,0.6,0,954.2,47,2.3,3.8,0,0,0,0,0,0,0,219,0,35,96
SMA,2011,1,3,21,-5.5,88.1,3.6,-7.2,2.36,-6,0.3,0,954.2,49,2,3.8,0,0,0,0,0,0,0,226,35,35,96
SMA,2011,1,3,22,-5.8,88.4,3.5,-7.4,2.29,-6.3,-0.2,0,954.1,47,1.8,2.6,0,0,0,0,0,0,0,236,90,35,96
SMA,2011,1,3,23,-5.9,88.8,3.5,-7.4,2.29,-6.3,-0.3,0,954.2,42,1.2,2.2,0,0,0,0,0,0,0,240,100,35,96
SMA,2011,1,4,0,-5.6,88.4,3.6,-7.2,2.36,-6.1,0.2,0,953.8,14,0.4,1.3,0,0,0,0,0,0,0,240,100,31,96
SMA,2011,1,4,1,-6,89.1,3.5,-7.5,2.29,-6.4,-0.4,0,953.7,38,1.1,2.2,0,0,0,0,0,0,0,240,100,31,96
SMA,2011,1,4,2,-6.2,89,3.4,-7.7,2.23,-6.6,-0.7,0,953.6,45,0.6,1.5,0,0,0,0,0,0,0,240,100,31,96
SMA,2011,1,4,3,-5.4,87.9,3.6,-7.1,2.36,-5.9,0.4,0,953.1,52,1.7,3.2,0,0,0,0,0,0,0,238,94,31,96
SMA,2011,1,4,4,-5,86.3,3.7,-6.9,2.42,-5.6,1,0,952.8,81,0.7,1.7,0,0,0,0,0,0,0,234,81,31,96
SMA,2011,1,4,5,-4.7,87.1,3.8,-6.5,2.49,-5.3,1.5,0,952.5,104,0.4,1.3,0,0,0,0,0,0,0,238,81,31,96
SMA,2011,1,4,6,-5.2,88.1,3.6,-6.9,2.36,-5.7,0.6,0,952.1,61,1,2.2,0,0,0,0,0,0,0,240,100,31,96
SMA,2011,1,4,7,-5.5,88,3.6,-7.2,2.36,-6,0.3,0,952.2,52,1.6,3.5,21,96,13,9,83,75,9,243,100,31,96
SMA,2011,1,4,8,-5.3,88.7,3.7,-6.9,2.43,-5.8,0.7,0,952.2,53,2.2,3.8,128,364,74,47,306,333,47,247,100,31,96
SMA,2011,1,4,9,-5,87.2,3.7,-6.8,2.43,-5.5,1,0,952.3,53,2,3.8,65,9,63,39,45,48,41,250,100,31,96
SMA,2011,1,4,10,-4.4,85.1,3.7,-6.5,2.43,-5.1,1.6,0,952.1,56,1.8,3.5,59,0,59,36,37,38,38,253,100,31,96
SMA,2011,1,4,11,-4,82.2,3.8,-6.6,2.49,-4.8,2.2,0,951.4,66,1.1,3.3,38,0,38,24,24,25,25,249,100,31,96
SMA,2011,1,4,12,-3.1,78,3.8,-6.4,2.5,-4.2,3.1,0,950.9,90,0.3,1.8,28,0,28,17,18,18,18,259,100,31,96
SMA,2011,1,4,13,-2.7,78.8,4,-5.9,2.63,-3.7,3.8,0,950.3,68,1.1,3.1,46,3,45,28,28,32,31,256,88,31,96
SMA,2011,1,4,14,-2.6,78.1,3.9,-5.9,2.56,-3.7,3.8,0,950.3,51,1.3,2.5,6,0,6,4,4,4,4,260,100,31,96
SMA,2011,1,4,15,-2.8,78.9,3.9,-5.9,2.56,-3.8,3.6,0,950.1,58,1.3,2.6,1,0,1,1,1,1,1,260,100,31,96
SMA,2011,1,4,16,-2.8,81.9,4.1,-5.5,2.7,-3.7,3.9,0,950,51,1.3,2.9,0,0,0,0,0,0,0,261,100,31,96
SMA,2011,1,4,17,-2.9,83.8,4.1,-5.3,2.7,-3.7,3.8,0,950.2,45,1,2,0,0,0,0,0,0,0,262,100,31,96
SMA,2011,1,4,18,-3,85.1,4.2,-5.1,2.76,-3.7,3.8,0,950.3,37,0.5,1.6,0,0,0,0,0,0,0,262,100,31,96
SMA,2011,1,4,19,-3,85.8,4.2,-5,2.76,-3.7,3.8,0,950.1,37,0.6,1.6,0,0,0,0,0,0,0,261,100,31,96
SMA,2011,1,4,20,-3,85.2,4.2,-5.1,2.76,-3.7,3.8,0,949.9,349,0.5,1.8,0,0,0,0,0,0,0,259,88,31,96
SMA,2011,1,4,21,-3.1,82.9,4,-5.6,2.63,-3.9,3.4,0,949.9,337,0.8,2.4,0,0,0,0,0,0,0,261,100,31,96
SMA,2011,1,4,22,-3.6,86.8,4.1,-5.5,2.7,-4.2,3.1,0,949.9,50,0.8,2.2,0,0,0,0,0,0,0,258,88,31,96
SMA,2011,1,4,23,-3.9,88.2,4,-5.6,2.63,-4.4,2.6,0,949.6,81,0.7,1.6,0,0,0,0,0,0,0,258,84,31,96
SMA,2011,1,5,0,-3.7,86.8,4,-5.6,2.63,-4.3,2.8,0,949.5,236,0.5,1.6,0,0,0,0,0,0,0,258,88,28,96
SMA,2011,1,5,1,-3.6,82.8,3.9,-6.1,2.57,-4.4,2.7,0,949.4,297,0.5,1.6,0,0,0,0,0,0,0,259,100,28,96
SMA,2011,1,5,2,-3.6,84.4,4,-5.8,2.63,-4.3,2.9,0,949.3,135,0.2,0.9,0,0,0,0,0,0,0,259,100,28,96
SMA,2011,1,5,3,-3.2,83.9,4.1,-5.5,2.7,-4,3.5,0,949,202,0.5,1.7,0,0,0,0,0,0,0,258,100,28,96
SMA,2011,1,5,4,-3,82.1,4,-5.6,2.63,-3.9,3.5,0,948.7,196,0.8,1.8,0,0,0,0,0,0,0,258,100,28,96
SMA,2011,1,5,5,-2.9,81.7,4,-5.6,2.63,-3.8,3.6,0,949,203,0.8,1.9,0,0,0,0,0,0,0,254,94,28,96
SMA,2011,1,5,6,-2.8,82.4,4.1,-5.4,2.7,-3.7,3.9,0,948.9,164,0.8,1.6,0,0,0,0,0,0,0,244,45,28,96
SMA,2011,1,5,7,-3,83.3,4.1,-5.4,2.7,-3.8,3.7,0,948.8,162,0.7,1.4,22,93,13,8,80,73,9,239,23,28,96
SMA,2011,1,5,8,-3,81.3,4,-5.7,2.63,-3.9,3.5,0,948.9,180,0.8,2.2,144,561,51,35,414,477,34,236,0,28,96
SMA,2011,1,5,9,-2.1,77.3,4,-5.5,2.63,-3.2,4.4,0,948.7,185,1.1,2.2,250,684,71,53,397,673,52,237,0,28,96
SMA,2011,1,5,10,-0.7,68.3,4,-5.8,2.64,-2.4,5.9,0,948.2,188,0.8,2.2,327,789,73,63,284,829,60,239,0,28,96
SMA,2011,1,5,11,0.4,63.8,4,-5.6,2.64,-1.7,7,0,947.4,229,0.9,2.2,354,818,76,67,109,880,119,241,0,28,96
SMA,2011,1,5,12,1.5,56.7,3.8,-6.1,2.51,-1.1,7.8,0,946.8,225,1.2,2.7,313,731,82,64,63,775,292,247,19,28,96
SMA,2011,1,5,13,1.8,54.7,3.8,-6.3,2.51,-1,8.1,0,946.6,225,1.4,2.9,234,619,77,54,54,612,378,250,29,28,96
SMA,2011,1,5,14,2.1,55.7,4,-5.8,2.64,-0.7,8.7,0,946.6,194,2.1,3.8,129,493,53,34,34,417,379,245,6,28,96
SMA,2011,1,5,15,1.6,61,4.2,-5.1,2.77,-0.8,8.5,0,945.9,196,1.7,3.4,18,81,12,7,7,62,71,247,23,28,96
SMA,2011,1,5,16,0.4,70.2,4.4,-4.4,2.91,-1.3,7.6,0,946,194,1.6,4.1,0,0,0,0,0,0,0,244,19,28,96
SMA,2011,1,5,17,-0.3,69.2,4.2,-5.2,2.77,-2,6.6,0,945.9,153,0.9,2.2,0,0,0,0,0,0,0,252,33,28,96
SMA,2011,1,5,18,-0.4,66.7,4,-5.8,2.64,-2.2,6.2,0,945.9,180,0.7,2,0,0,0,0,0,0,0,251,36,28,96
SMA,2011,1,5,19,-0.3,64.4,3.8,-6.2,2.51,-2.3,5.9,0,945.4,176,1.6,3.9,0,0,0,0,0,0,0,254,38,28,96
SMA,2011,1,5,20,-0.4,64.2,3.8,-6.3,2.51,-2.4,5.9,0,944.9,180,1.2,3.6,0,0,0,0,0,0,0,275,100,28,96
SMA,2011,1,5,21,-0.6,68.3,4,-5.7,2.64,-2.3,6,0,944.9,143,1.1,3,0,0,0,0,0,0,0,280,100,28,96
SMA,2011,1,5,22,-0.8,64.3,3.7,-6.7,2.45,-2.7,5.3,0,944.5,197,1.1,2.6,0,0,0,0,0,0,0,273,78,28,96
SMA,2011,1,5,23,-0.9,65.5,3.8,-6.5,2.51,-2.7,5.4,0,944.1,169,1.2,3,0,0,0,0,0,0,0,269,68,28,96
SMA,2011,1,6,0,-0.9,67.6,3.9,-6.1,2.58,-2.6,5.5,0,943.3,135,0.8,2.5,0,0,0,0,0,0,0,284,94,27,96
SMA,2011,1,6,1,0.1,58.4,3.6,-7.1,2.38,-2.3,6,0,942.8,90,0.9,2.4,0,0,0,0,0,0,0,291,100,27,96
SMA,2011,1,6,2,0.3,59.6,3.7,-6.6,2.45,-2,6.4,0,942.9,162,0.6,2.2,0,0,0,0,0,0,0,295,100,27,96
SMA,2011,1,6,3,0.2,64.9,4,-5.6,2.65,-1.8,6.8,0,943,180,0.6,10.8,0,0,0,0,0,0,0,298,100,27,96
SMA,2011,1,6,4,2.6,55.8,4.1,-5.3,2.72,-0.2,9.4,0,942.8,204,3.7,8.9,0,0,0,0,0,0,0,301,100,27,96
SMA,2011,1,6,5,2.7,66.8,5,-2.8,3.32,0.6,11,0.2,942.9,214,2.7,7.2,0,0,0,0,0,0,0,304,100,27,96
SMA,2011,1,6,6,3.5,67.4,5.3,-2,3.52,1.3,12.3,0.1,943.1,203,2.4,8.1,0,0,0,0,0,0,0,303,94,27,96
SMA,2011,1,6,7,3.7,64.7,5.1,-2.3,3.38,1.3,12.2,0,942.9,210,1.5,5.6,6,0,6,4,4,4,4,309,100,27,96
SMA,2011,1,6,8,4.1,66.2,5.4,-1.6,3.58,1.8,13.1,0,942.9,233,2,8.5,48,17,45,27,38,42,28,310,94,27,96
SMA,2011,1,6,9,5.6,66.7,6,-0.1,3.98,3.2,15.6,0,943.4,234,1.9,7.9,152,131,116,69,138,198,72,307,71,27,96
SMA,2011,1,6,10,6.5,66.2,6.4,0.7,4.25,3.9,17.2,0,942.9,223,5,16.7,138,98,107,64,101,166,66,310,78,27,96
SMA,2011,1,6,11,6.6,64.9,6.3,0.5,4.18,3.9,17.1,0,943,213,4,15.5,52,0,52,31,31,32,32,319,100,27,96
SMA,2011,1,6,12,5.9,60.6,5.7,-1.1,3.78,3,15.4,0,942.4,199,1.8,4.9,45,0,45,27,27,28,28,321,100,27,96
SMA,2011,1,6,13,6.5,62.1,6,-0.2,3.99,3.6,16.5,0,942.5,196,1.9,7.3,29,0,29,17,17,18,18,321,100,27,96
SMA,2011,1,6,14,7.7,64.8,6.8,1.5,4.52,4.9,19.1,0,942.5,229,5.5,18.2,7,0,7,4,5,5,5,322,100,27,96
SMA,2011,1,6,15,7.2,65.1,6.6,1.1,4.39,4.5,18.3,0,942.6,202,2.8,7,1,0,1,1,1,1,1,322,100,27,96
SMA,2011,1,6,16,6.1,71.3,6.7,1.3,4.45,4,17.3,0,943.1,256,0.5,3.1,0,0,0,0,0,0,0,323,100,27,96
SMA,2011,1,6,17,5.2,86.3,7.6,3.1,5.05,4.2,17.9,2.7,943.4,202,3.1,8.7,0,0,0,0,0,0,0,323,100,27,96
SMA,2011,1,6,18,5.5,87.7,7.9,3.6,5.25,4.6,18.7,0,944,197,3.1,9.1,0,0,0,0,0,0,0,324,100,27,96
SMA,2011,1,6,19,5.3,89.3,7.9,3.7,5.25,4.6,18.5,0.7,944.5,172,0.8,3.3,0,0,0,0,0,0,0,324,100,27,96
SMA,2011,1,6,20,5.1,89.4,7.8,3.5,5.18,4.4,18.1,0.7,944.8,164,1.6,5.5,0,0,0,0,0,0,0,325,100,27,96
SMA,2011,1,6,21,5.8,82.5,7.6,3.1,5.04,4.5,18.5,0,945,164,1.8,6.6,0,0,0,0,0,0,0,326,100,27,96
SMA,2011,1,6,22,6,82.7,7.8,3.3,5.18,4.7,19,0.3,945.3,180,1.3,5.1,0,0,0,0,0,0,0,326,100,27,96
SMA,2011,1,6,23,6.4,83.9,8,3.9,5.31,5.2,19.8,0,945.9,180,1.1,5.8,0,0,0,0,0,0,0,327,100,27,96
SMA,2011,1,7,0,6.1,87.5,8.2,4.2,5.44,5.2,19.8,0,946,159,1,3.3,0,0,0,0,0,0,0,327,100,27,96
SMA,2011,1,7,1,6.1,88.2,8.3,4.3,5.5,5.2,19.9,0,946.2,159,1,3.4,0,0,0,0,0,0,0,327,100,27,96
SMA,2011,1,7,2,7,84.5,8.4,4.6,5.57,5.8,21,0,946.5,186,1.9,5.1,0,0,0,0,0,0,0,328,100,27,96
SMA,2011,1,7,3,6.6,87.3,8.5,4.6,5.63,5.6,20.8,0.2,947,221,1,2.9,0,0,0,0,0,0,0,328,100,27,96
SMA,2011,1,7,4,6.5,90.4,8.7,5,5.77,5.8,21,0.8,947,207,3,12.5,0,0,0,0,0,0,0,329,100,27,96
SMA,2011,1,7,5,6.3,94,9,5.4,5.96,5.9,21.3,1.1,947.6,225,0.7,2.8,0,0,0,0,0,0,0,329,100,27,96
SMA,2011,1,7,6,5.7,95.4,8.8,5,5.83,5.4,20.4,0.9,947.6,180,0.5,2.3,0,0,0,0,0,0,0,330,100,27,96
SMA,2011,1,7,7,5.3,93.5,8.3,4.3,5.5,4.8,19.1,0.1,947.5,140,0.9,3.1,14,14,13,8,18,17,8,323,88,27,96
SMA,2011,1,7,8,5.5,90.2,8.2,4,5.43,4.8,19.2,0,947.3,153,0.5,1.6,51,29,46,27,48,51,29,334,100,27,96
SMA,2011,1,7,9,6.2,91.6,8.7,4.9,5.77,5.6,20.7,0,947.3,0,0.3,1.3,167,223,104,63,172,277,65,323,65,27,96
SMA,2011,1,7,10,7.9,86.6,9.3,5.8,6.17,6.8,23.4,0,947.2,0,0.6,2,241,386,117,73,206,458,74,326,71,27,96
SMA,2011,1,7,11,8.4,87.9,9.6,6.5,6.37,7.4,24.5,0,946.9,90,0.7,2.6,182,118,142,83,85,211,108,336,94,27,96
SMA,2011,1,7,12,8.7,81.4,9.2,5.7,6.1,7.2,24.1,0,946.8,194,0.8,2,259,437,117,76,76,509,210,320,63,27,96
SMA,2011,1,7,13,10.4,71.2,9,5.4,5.97,7.9,25.5,0,946.6,203,0.8,2.4,164,243,104,64,64,283,201,321,75,27,96
SMA,2011,1,7,14,10.2,70.2,8.8,5,5.84,7.6,25,0,946.6,219,0.7,2.2,38,9,37,22,22,30,30,319,88,27,96
SMA,2011,1,7,15,9.7,75.5,9,5.6,5.97,7.6,24.8,0,947.1,194,0.5,1.7,13,25,11,6,7,24,27,328,88,27,96
SMA,2011,1,7,16,9.2,76,8.8,5.2,5.83,7.2,23.9,0,947.4,217,0.5,1.8,0,0,0,0,0,0,0,337,100,27,96
SMA,2011,1,7,17,8.5,79.1,8.8,5.1,5.83,6.8,23.2,0,947.4,198,0.4,2.2,0,0,0,0,0,0,0,337,100,27,96
SMA,2011,1,7,18,8,81.8,8.8,5.1,5.83,6.6,22.7,0,947.6,233,0.6,2.2,0,0,0,0,0,0,0,336,100,27,96
SMA,2011,1,7,19,8.3,79,8.6,4.9,5.7,6.6,22.7,0,947.3,171,0.7,2.9,0,0,0,0,0,0,0,335,100,27,96
SMA,2011,1,7,20,7.4,82.9,8.5,4.7,5.63,6.1,21.6,0,947,315,0.7,1.9,0,0,0,0,0,0,0,335,100,27,96
SMA,2011,1,7,21,7.1,83.9,8.5,4.6,5.63,5.9,21.3,0,947.1,342,0.4,2.1,0,0,0,0,0,0,0,334,100,27,96
SMA,2011,1,7,22,7,84.8,8.5,4.6,5.63,5.8,21.2,0,947.2,63,0.4,2.6,0,0,0,0,0,0,0,333,100,27,96
SMA,2011,1,7,23,7.6,80,8.3,4.4,5.5,6,21.5,0,947.4,326,0.5,1.5,0,0,0,0,0,0,0,333,100,27,96
SMA,2011,1,8,0,7.3,78.2,8,3.8,5.29,5.6,20.6,0,947.8,180,0.4,1.5,0,0,0,0,0,0,0,332,100,25,96
SMA,2011,1,8,1,7.6,79,8.2,4.2,5.43,6,21.3,0,947.4,153,0.9,2.5,0,0,0,0,0,0,0,333,100,25,96
SMA,2011,1,8,2,6.8,78.5,7.7,3.3,5.1,5.2,19.6,0,947.7,207,0.6,2.4,0,0,0,0,0,0,0,333,100,25,96
SMA,2011,1,8,3,7.1,72.8,7.4,2.6,4.9,5,19.4,0,947.6,162,0.4,2,0,0,0,0,0,0,0,333,100,25,96
SMA,2011,1,8,4,7,77.6,7.7,3.4,5.09,5.3,19.8,0,948.1,297,0.7,3.4,0,0,0,0,0,0,0,333,100,25,96
SMA,2011,1,8,5,6.9,88.7,8.8,5.2,5.82,6.1,21.6,0.4,948.9,307,0.6,2.2,0,0,0,0,0,0,0,333,100,25,96
